X,Y,patronyme_,objectid,numero_uai,appellatio,denominati,secteur_pu,adresse_ua,lieu_dit_u,boite_post,code_posta,localite_a,libelle_co,coordonnee,coordonn_1,epsg,latitude,longitude,appariemen,localisati,nature_uai,nature_u_1,etat_etabl,etat_eta_1,code_depar,code_regio,code_acade,code_commu,libelle_de,libelle_re,libelle_ac,secteur_pr,secteur__1,eff_1920,statut,dat_ferm,euroscol,eff_2021,eff_2122,eff_2223
2.83444215183195,50.4298346089157,PRODUCTION AUTOMOBILE,94,0624474B,Ecole secondaire privée hors contrat de Production Automobile de Lens (EPAL),ECOLE TECHNOLOGIQUE PRIVEE,Privé,13 rue Diderot, , ,62300,LENS,LENS,688219.5,7036935.6,EPSG:2154,50.42983461,2.83444215,Correcte,Numéro de rue,301,LYCEE D ENSEIGNEMENT TECHNOLOGIQUE,1,OUVERT,62,32,09,62498,Pas-de-Calais,Hauts-de-France,Lille,10,HORS CONTRAT,0,Ouvert,,NON,0,0,
2.76765223112035,50.4125010418624,HENRI DARRAS,95,0620190V,Lycée professionnel Henri Darras - Lycée des Métiers de la Chaudronnerie Industrielle,LP LYCEE DES METIERS,Public,Chemin DES MANUFACTURES, ,134,62803,LIEVIN CEDEX,LIEVIN,683461.3,7035016.7,EPSG:2154,50.41250104,2.76765223,Parfaite,Numéro de rue,320,LYCEE PROFESSIONNEL,1,OUVERT,62,32,09,62510,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,324,Ouvert,,NON,335,327,
2.7880464272805,50.419953697006,DANIELLE DARRAS RIAUMONT,96,0620219B,Collège Danielle Darras Riaumont,COLLEGE,Public,Avenue ENTRE DEUX MONTS, , ,62800,LIEVIN,LIEVIN,684915.2,7035842.8,EPSG:2154,50.4199537,2.78804643,Correcte,Rue,340,COLLEGE,1,OUVERT,62,32,09,62510,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,401,Ouvert,,NON,410,427,
2.71330179520711,50.4488261586844,VICTOIRE LAMPIN,97,0620278R,Ecole maternelle Victoire Lampin,ECOLE MATERNELLE PUBLIQUE,Public,36 rue Jean Bart, , ,62160,BULLY LES MINES,BULLY-LES-MINES,679607.3,7039075.9,EPSG:2154,50.44882616,2.71330179,Parfaite,Numéro de rue,101,ECOLE MATERNELLE,1,OUVERT,62,32,09,62186,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,58,Ouvert,,NON,53,61,
2.90397025037856,50.4441122010775,PAUL LANGEVIN,98,0620285Y,Ecole maternelle Paul Langevin,ECOLE MATERNELLE PUBLIQUE,Public,1 GD PLACE, , ,62440,HARNES,HARNES,693168.8,7038517.9,EPSG:2154,50.4441122,2.90397025,Correcte,Numéro de rue,101,ECOLE MATERNELLE,1,OUVERT,62,32,09,62413,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,106,Ouvert,,NON,99,108,
2.83487493792812,50.4384395203913,BRACKE-DESROUSSEAUX,99,0620300P,Ecole maternelle Bracke-Desrousseaux,ECOLE MATERNELLE PUBLIQUE,Public,Avenue du Grand Condé, , ,62300,LENS,LENS,688252.3,7037894.1,EPSG:2154,50.43843952,2.83487494,Parfaite,Numéro de rue,101,ECOLE MATERNELLE,1,OUVERT,62,32,09,62498,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,55,Ouvert,,NON,66,72,
2.84863937676158,50.4452419827714,LES MARRONNIERS,100,0620313D,Ecole maternelle Les Marronniers,ECOLE MATERNELLE PUBLIQUE,Public,8 rue Georges Devouges, , ,62218,LOISON SOUS LENS,LOISON-SOUS-LENS,688877.4,7039100.5,EPSG:2154,50.44928045,2.84362771,Parfaite,Numéro de rue,101,ECOLE MATERNELLE,1,OUVERT,62,32,09,62523,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,103,Ouvert,,NON,93,86,
2.8831630726953,50.4091936764441,PAULINE KERGOMARD,101,0620317H,Ecole maternelle Pauline Kergomard,ECOLE MATERNELLE PUBLIQUE,Public,60 rue Pierre Simon, , ,62680,MERICOURT,MERICOURT,691682.9,7034630.1,EPSG:2154,50.40919368,2.88316307,Parfaite,Numéro de rue,101,ECOLE MATERNELLE,1,OUVERT,62,32,09,62570,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,110,Ouvert,,NON,106,99,
2.91389009449965,50.4180954836321,ROBERT DOISNEAU,102,0621276A,Ecole primaire Robert Doisneau,ECOLE PRIMAIRE PUBLIQUE,Public,6 rue Roger Salengro, , ,62420,BILLY MONTIGNY,BILLY-MONTIGNY,693871.3,7035618.9,EPSG:2154,50.41809548,2.91389009,Parfaite,Numéro de rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62133,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,264,Ouvert,,NON,247,248,
2.86710533483209,50.4762804982496,JEAN JAURES,103,0621390Z,Ecole primaire Jean Jaurès,ECOLE PRIMAIRE PUBLIQUE,Public,23 place Jean Jaurès, , ,62880,VENDIN LE VIEIL,VENDIN-LE-VIEIL,690552.4,7042105.3,EPSG:2154,50.4762805,2.86710533,Parfaite,Numéro de rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62842,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,419,Ouvert,,NON,420,408,
2.81192038099897,50.4202813949186,JULES VERNE,104,0621420G,Ecole primaire Jules Verne,ECOLE PRIMAIRE PUBLIQUE,Public,Rue Pierre Brossolette, , ,62300,ELEU DIT LEAUWETTE,ELEU-DIT-LEAUWETTE,686614.4,7035875,EPSG:2154,50.4202814,2.81192038,Parfaite,Numéro de rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62291,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,97,Ouvert,,NON,104,92,
2.87450787530209,50.3991638929312,NELSON MANDELA,105,0621429S,Ecole primaire Nelson Mandela,ECOLE PRIMAIRE PUBLIQUE,Public,32 rue Condorcet, , ,62680,MERICOURT,MERICOURT,691065,7033513.8,EPSG:2154,50.39916389,2.87450788,Parfaite,Numéro de rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62570,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,166,Ouvert,,NON,158,157,
2.879132858068,50.4103245137384,PIERRE ET MARIE CURIE,106,0621430T,Ecole primaire Pierre et Marie Curie,ECOLE PRIMAIRE PUBLIQUE,Public,60 rue Jeannette Prin, , ,62680,MERICOURT,MERICOURT,691396.2,7034756.5,EPSG:2154,50.41032451,2.87913286,Parfaite,Numéro de rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62570,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,203,Ouvert,,NON,194,171,
2.81154005798755,50.3731416482528,JEAN MACE,107,0621449N,Ecole primaire Jean Macé,ECOLE PRIMAIRE PUBLIQUE,Public,4 rue Rouget de Lisle, , ,62580,VIMY,VIMY,686574.8,7030624.1,EPSG:2154,50.37314165,2.81154006,Parfaite,Numéro de rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62861,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,105,Ouvert,,NON,117,116,
2.89094677282488,50.4950775398492,LES PLATANES,108,0621534F,Ecole primaire Les Platanes,ECOLE PRIMAIRE PUBLIQUE,Public,2 place Jean Jaurès, , ,62410,MEURCHIN,MEURCHIN,692250.2,7044196.8,EPSG:2154,50.49507754,2.89094677,Parfaite,Numéro de rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62573,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,260,Ouvert,,NON,245,234,
2.84970728587697,50.4929815046761,SOPHIE BERTHELOT,109,0621536H,Ecole primaire Sophie Berthelot,ECOLE PRIMAIRE PUBLIQUE,Public,Rue des Meuniers, , ,62410,WINGLES,WINGLES,689319.1,7043968.1,EPSG:2154,50.4929815,2.84970729,Parfaite,Numéro de rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62895,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,204,Ouvert,,NON,212,206,
2.7787820854848,50.4162505708238,P.BERT-E.LITTRE,110,0621552A,Ecole primaire Application Paul Bert-Emile Littré,ECOLE PRIMAIRE APPLICATION,Public,Rue Paul Bert, , ,62800,LIEVIN,LIEVIN,684254.7,7035432.1,EPSG:2154,50.41625057,2.77878209,Parfaite,Numéro de rue,153,ECOLE ELEMENTAIRE D APPLICATION,1,OUVERT,62,32,09,62510,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,313,Ouvert,,NON,302,291,
2.76742411874008,50.4135284973724,DESCARTES-MONTAIGNE,111,0622086F,Collège Descartes-Montaigne,COLLEGE,Public,Rue MONTAIGNE, ,40236,62804,LIEVIN CEDEX,LIEVIN,683445.4,7035131.2,EPSG:2154,50.4135285,2.76742412,Parfaite,Numéro de rue,340,COLLEGE,1,OUVERT,62,32,09,62510,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,607,Ouvert,,NON,611,614,
2.71946421233818,50.4616418798827,BLAISE PASCAL,112,0622087G,Collège Blaise Pascal,COLLEGE,Public,Rue DU CHAT NOIR, ,23,62670,MAZINGARBE,MAZINGARBE,680050.7,7040502,EPSG:2154,50.46164188,2.71946421,Parfaite,Numéro de rue,340,COLLEGE,1,OUVERT,62,32,09,62563,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,457,Ouvert,,NON,481,471,
2.66804056047428,50.4206214526398,SAINT FRANCOIS,113,0622108E,Collège privé Saint François,COLLEGE PRIVE,Privé,2 rue MAURICE GOUY, ,6,62172,BOUVIGNY BOYEFFLES,BOUVIGNY-BOYEFFLES,676374.7,7035946.6,EPSG:2154,50.42062145,2.66804056,Parfaite,Numéro de rue,340,COLLEGE,1,OUVERT,62,32,09,62170,Pas-de-Calais,Hauts-de-France,Lille,30,CONTRAT D'ASSOCIATION TOUTES CLASSES,560,Ouvert,,NON,537,563,
2.87709758001446,50.4102031099898,HENRI WALLON,114,0622262X,Collège Henri Wallon,COLLEGE,Public,9  AVENUE JEANNETTE PRIN, , ,62680,MERICOURT,MERICOURT,691251.3,7034743.2,EPSG:2154,50.41020311,2.87709758,Parfaite,Numéro de rue,340,COLLEGE,1,OUVERT,62,32,09,62570,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,622,Ouvert,,NON,642,638,
2.75202591769897,50.4659259163228,PAULINE KERGOMARD,115,0622289B,Ecole maternelle Pauline Kergomard,ECOLE MATERNELLE PUBLIQUE,Public,Rue Boileau, , ,62670,MAZINGARBE,MAZINGARBE,682367.7,7040971.5,EPSG:2154,50.46592592,2.75202592,Parfaite,Numéro de rue,101,ECOLE MATERNELLE,1,OUVERT,62,32,09,62563,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,132,Ouvert,,NON,116,113,
2.78848330564596,50.4193080967966,MICHEL COLUCCI,116,0622302R,Etablissement régional d'enseignement adapté Michel Colucci,ETAB.REGIONAL ENSEIGNT ADAPTE,Public,18  AVENUE D'ENTRE DEUX MONTS, , ,62800,LIEVIN,LIEVIN,684946.1,7035770.8,EPSG:2154,50.4193081,2.78848331,Parfaite,Numéro de rue,370,ETABLISSEMENT REGIONAL D'ENSEIGNT ADAPTE,1,OUVERT,62,32,09,62510,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,115,Ouvert,,NON,105,91,
2.83320110843425,50.446017259017,GEORGES LAPIERRE,117,0622412K,Ecole primaire Georges Lapierre,ECOLE PRIMAIRE,Public,Rue Salvador Allende, , ,62300,LENS,LENS,688135,7038738.5,EPSG:2154,50.44601726,2.83320111,Parfaite,Rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62498,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,221,Ouvert,,NON,198,192,
2.82599203042997,50.4044932481083,JEAN-JACQUES ROUSSEAU,118,0622422W,Collège Jean-Jacques Rousseau,COLLEGE,Public,3 RUE JEAN WIENER, , ,62210,AVION,AVION,687612,7034114,EPSG:2154,50.40449325,2.82599203,Parfaite,Numéro de rue,340,COLLEGE,1,OUVERT,62,32,09,62065,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,503,Ouvert,,NON,535,542,
2.83912613306198,50.3972511120926,HENRI WALLON,119,0622448Z,Ecole primaire Henri Wallon,ECOLE PRIMAIRE PUBLIQUE,Public,1  RUE PAUL ELUARD, , ,62210,AVION,AVION,688545.4,7033305.3,EPSG:2154,50.39725111,2.83912613,Parfaite,Numéro de rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62065,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,133,Ouvert,,NON,125,128,
2.8898811685646,50.4740076124985,EMILIENNE MOREAU,120,0622461N,Ecole maternelle Emilienne Moreau,ECOLE MATERNELLE PUBLIQUE,Public,39 rue William Willard, , ,62880,PONT A VENDIN,PONT-A-VENDIN,692171.2,7041849.6,EPSG:2154,50.47400761,2.88988117,Parfaite,Numéro de rue,101,ECOLE MATERNELLE,1,OUVERT,62,32,09,62666,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,154,Ouvert,,NON,145,135,
2.81144482733443,50.3742089436759,SAINTE-THERESE,121,0622693R,Ecole primaire privée Sainte Thérèse,ECOLE PRIMAIRE PRIVEE,Privé,21 rue Jules Ferry, , ,62580,VIMY,VIMY,686568.3,7030743,EPSG:2154,50.37420894,2.81144483,Parfaite,Numéro de rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62861,Pas-de-Calais,Hauts-de-France,Lille,30,CONTRAT D'ASSOCIATION TOUTES CLASSES,248,Ouvert,,NON,239,264,
2.86099457670599,50.4779056794893,BRACKE DESROUSSEAUX,122,0622792Y,Collège Bracke Desrousseaux,COLLEGE,Public,13 rue ETIENNE DOLET, ,60017,62881,VENDIN LE VIEIL CEDEX,VENDIN-LE-VIEIL,690118.3,7042287.1,EPSG:2154,50.47790568,2.86099458,Parfaite,Numéro de rue,340,COLLEGE,1,OUVERT,62,32,09,62842,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,578,Ouvert,,NON,588,582,
2.84407861341183,50.436676750655,EMILE BASLY,123,0622830P,Ecole primaire Emile Basly,ECOLE PRIMAIRE PUBLIQUE,Public,20 QUINQUIES BOULEVARD DU MARAIS, , ,62300,LENS,LENS,688906.7,7037696.4,EPSG:2154,50.43667675,2.84407861,Correcte,Numéro de rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62498,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,141,Ouvert,,NON,139,147,
2.82392505796809,50.4433499762237,CLG JEAN ZAY,124,0622887B,Section d'enseignement général et professionnel adapté du Collège Jean Zay,SEGPA,Public,3 rue Robert Schuman, ,381,62335,LENS CEDEX,LENS,687474.5,7038442.8,EPSG:2154,50.44334998,2.82392506,Parfaite,Numéro de rue,390,SECTION ENSEIGNT GEN. ET PROF. ADAPTE,1,OUVERT,62,32,09,62498,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,0,Ouvert,,NON,0,0,
2.67505178074359,50.4208824665493,MARIE CURIE,125,0622898N,Ecole maternelle Marie Curie,ECOLE MATERNELLE PUBLIQUE,Public,Chemin du Mont Breuvart, , ,62172,BOUVIGNY BOYEFFLES,BOUVIGNY-BOYEFFLES,676873.8,7035973.6,EPSG:2154,50.42088247,2.67505178,Parfaite,Numéro de rue,101,ECOLE MATERNELLE,1,OUVERT,62,32,09,62170,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,71,Ouvert,,NON,69,64,
2.82863156584359,50.4098132439822,FELIX CADRAS,126,0622914F,Ecole primaire Félix Cadras,ECOLE PRIMAIRE PUBLIQUE,Public,6 avenue Félix Cadras, , ,62210,AVION,AVION,687801.2,7034706.2,EPSG:2154,50.40981324,2.82863157,Parfaite,Numéro de rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62065,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,212,Ouvert,,NON,207,208,
2.75132085816103,50.4531948199704,JACQUES PREVERT,127,0622965L,Ecole maternelle Jacques Prévert,ECOLE MATERNELLE PUBLIQUE,Public,Place Saint-Louis Cité 5, , ,62160,GRENAY,GRENAY,682313.1,7039553.4,EPSG:2154,50.45319482,2.75132086,Correcte,Rue,101,ECOLE MATERNELLE,1,OUVERT,62,32,09,62386,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,135,Ouvert,,NON,142,127,
2.76344765607558,50.4535058621414,SAMUEL MERLIN,128,0623002B,Ecole maternelle Samuel Merlin,ECOLE MATERNELLE PUBLIQUE,Public,30 rue André Dubois, , ,62750,LOOS EN GOHELLE,LOOS-EN-GOHELLE,683175.7,7039585.4,EPSG:2154,50.45350586,2.76344766,Parfaite,Numéro de rue,101,ECOLE MATERNELLE,1,OUVERT,62,32,09,62528,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,40,Ouvert,,NON,37,38,
2.78910919557077,50.4410037260501,LOUIS PASTEUR,129,0623059N,Ecole maternelle Louis Pasteur,ECOLE MATERNELLE PUBLIQUE,Public,Rue du Saint Esprit, , ,62300,LENS,LENS,684997.1,7038187.5,EPSG:2154,50.44100373,2.78910919,Parfaite,Numéro de rue,101,ECOLE MATERNELLE,1,OUVERT,62,32,09,62498,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,137,Ouvert,,NON,126,121,
2.76778358439992,50.4254749691052,JACQUES PREVERT,130,0623060P,Ecole primaire Jacques Prévert,ECOLE PRIMAIRE PUBLIQUE,Public,Place Tihani Billon, , ,62800,LIEVIN,LIEVIN,683474.9,7036461.9,EPSG:2154,50.42547497,2.76778358,Parfaite,Numéro de rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62510,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,266,Ouvert,,NON,259,247,
2.71052964138293,50.4424129810019,LES COLIBRIS,131,0623145G,Ecole maternelle Les Colibris,ECOLE MATERNELLE PUBLIQUE,Public,77 rue Marcel Sagnol, , ,62160,BULLY LES MINES,BULLY-LES-MINES,679407.5,7038362.2,EPSG:2154,50.44241298,2.71052964,Parfaite,Numéro de rue,101,ECOLE MATERNELLE,1,OUVERT,62,32,09,62186,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,83,Ouvert,,NON,86,71,
2.8188750440193,50.4216060218002,GISELE HERNU,132,0623148K,Ecole maternelle Gisèle Hernu,ECOLE MATERNELLE PUBLIQUE,Public,Impasse Fassiaux, , ,62300,ELEU DIT LEAUWETTE,ELEU-DIT-LEAUWETTE,687109.7,7036021.4,EPSG:2154,50.42160602,2.81887504,Parfaite,Numéro de rue,101,ECOLE MATERNELLE,1,OUVERT,62,32,09,62291,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,47,Ouvert,,NON,49,50,
2.80407500397572,50.4334985712769,MARIE CURIE,133,0623255B,Ecole maternelle Marie Curie,ECOLE MATERNELLE PUBLIQUE,Public,Rue la Pérouse, , ,62300,LENS,LENS,686059.7,7037348.7,EPSG:2154,50.43349857,2.804075,Parfaite,Numéro de rue,101,ECOLE MATERNELLE,1,OUVERT,62,32,09,62498,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,91,Ouvert,,NON,88,99,
2.8540385195383,50.4264094610273,GISELE FOUCART,134,0623270T,Ecole maternelle Gisèle Foucart,ECOLE MATERNELLE PUBLIQUE,Public,1  RUE VICTOR FILIPIC, , ,62430,SALLAUMINES,SALLAUMINES,689613.2,7036551.3,EPSG:2154,50.42640946,2.85403852,Parfaite,Numéro de rue,101,ECOLE MATERNELLE,1,OUVERT,62,32,09,62771,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,79,Ouvert,,NON,80,80,
2.80347678915056,50.4575328344517,OVIDE LEROY,135,0623375G,Ecole primaire Ovide Leroy,ECOLE PRIMAIRE PUBLIQUE,Public,53 rue Denfert-Rochereau, , ,62750,LOOS EN GOHELLE,LOOS-EN-GOHELLE,686023.8,7040026.2,EPSG:2154,50.45753283,2.80347679,Parfaite,Numéro de rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62528,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,200,Ouvert,,NON,187,173,
2.75403934623724,50.4475826433714,EDMOND BINCE,136,0623413Y,Ecole primaire Edmond Bince,ECOLE PRIMAIRE PUBLIQUE,Public,Rue de l'Annam, , ,62160,GRENAY,GRENAY,682504.5,7038927.6,EPSG:2154,50.44758264,2.75403935,Parfaite,Numéro de rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62386,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,120,Ouvert,,NON,116,123,
2.73864046056894,50.4493149833497,JEAN ROSTAND,137,0623432U,Ecole primaire Jean Rostand,ECOLE PRIMAIRE PUBLIQUE,Public,1  RUE LAMENDIN, , ,62160,GRENAY,GRENAY,681409.8,7039124.1,EPSG:2154,50.44931498,2.73864046,Parfaite,Numéro de rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62386,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,259,Ouvert,,NON,261,244,
2.80598957454776,50.4253738696016,ALFRED MAES,138,0623433V,Ecole primaire Alfred Maës,ECOLE PRIMAIRE PUBLIQUE,Public,Rue Alfred Maes, , ,62300,LENS,LENS,686193.7,7036443.3,EPSG:2154,50.42537387,2.80598957,Parfaite,Numéro de rue,151,ECOLE DE NIVEAU ELEMENTAIRE,1,OUVERT,62,32,09,62498,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,72,Ouvert,,NON,86,82,
2.79744667934871,50.4268925370603,JEAN JAURES,139,0623475R,Ecole maternelle Jean Jaurès,ECOLE MATERNELLE PUBLIQUE,Public,Rue du Limousin, , ,62800,LIEVIN,LIEVIN,685586.2,7036614,EPSG:2154,50.42689254,2.79744668,Parfaite,Numéro de rue,101,ECOLE MATERNELLE,1,OUVERT,62,32,09,62510,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,65,Ouvert,,NON,61,56,
2.88049579640029,50.406058082737,GINETTE NEVEU,140,0623495M,Ecole maternelle Ginette Neveu,ECOLE MATERNELLE PUBLIQUE,Public,Place Germinal, , ,62680,MERICOURT,MERICOURT,691492.5,7034281.1,EPSG:2154,50.40605808,2.8804958,Parfaite,Numéro de rue,101,ECOLE MATERNELLE,1,OUVERT,62,32,09,62570,Pas-de-Calais,Hauts-de-France,Lille,99,SANS OBJET,104,Ouvert,,NON,102,93,
